Country,Year,C Armed forces,C Television,C Police,C Courts,C Government,C Political parties,C Civil services,C Elections,Importance of democracy
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,4,3,3,3,3,3,3,10
20,2018,-4,2,1,1,2,2,2,2,7
20,2018,-4,3,1,2,3,3,2,4,7
20,2018,-4,3,2,2,2,3,3,-2,10
20,2018,-4,3,2,3,3,4,2,3,10
20,2018,-4,3,2,2,3,3,3,2,10
20,2018,-4,3,3,3,3,3,3,4,10
20,2018,-4,2,3,2,2,2,2,3,8
20,2018,-4,2,2,2,2,2,2,2,9
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,4,3,2,4,4,3,4,10
20,2018,-4,4,3,2,2,3,2,2,9
20,2018,-4,3,2,2,2,3,2,3,10
20,2018,-4,3,3,3,3,3,2,1,5
20,2018,-4,2,2,2,2,2,2,3,10
20,2018,-4,2,3,-2,2,2,-2,-2,10
20,2018,-4,3,2,-2,3,3,3,-2,10
20,2018,-4,3,2,3,3,3,2,3,8
20,2018,-4,3,2,3,2,-2,3,4,9
20,2018,-4,3,2,2,2,3,2,3,10
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,2,2,3,3,-2,2,-2,10
20,2018,-4,3,2,3,3,3,3,3,10
20,2018,-4,3,1,2,2,2,3,2,6
20,2018,-4,4,2,2,3,3,3,2,8
20,2018,-4,1,1,3,2,2,3,2,8
20,2018,-4,3,1,3,3,4,2,1,10
20,2018,-4,3,2,2,3,3,3,2,10
20,2018,-4,3,3,3,3,4,4,3,10
20,2018,-4,2,3,3,3,4,4,4,9
20,2018,-4,3,3,2,2,4,3,3,8
20,2018,-4,2,2,2,2,3,3,2,9
20,2018,-4,2,3,3,3,4,3,3,10
20,2018,-4,2,4,3,3,4,3,2,9
20,2018,-4,2,4,3,2,3,3,2,9
20,2018,-4,3,3,3,3,3,3,3,8
20,2018,-4,2,3,2,2,4,3,3,8
20,2018,-4,3,3,3,3,3,3,3,10
20,2018,-4,3,2,2,2,2,2,3,9
20,2018,-4,3,3,3,3,3,3,3,10
20,2018,-4,3,2,3,2,3,3,2,10
20,2018,-4,3,2,2,3,4,3,2,10
20,2018,-4,1,1,1,2,2,2,1,10
20,2018,-4,2,2,2,2,2,2,2,8
20,2018,-4,2,1,2,3,3,3,3,6
20,2018,-4,2,1,1,1,3,2,1,10
20,2018,-4,2,2,2,2,3,2,3,7
20,2018,-4,2,1,2,2,-2,2,2,7
20,2018,-4,2,2,3,3,3,2,4,8
20,2018,-4,3,3,2,3,3,3,3,10
20,2018,-4,3,2,2,2,3,3,2,7
20,2018,-4,2,2,-2,3,3,2,4,10
20,2018,-4,2,2,2,2,3,3,3,7
20,2018,-4,2,2,-2,2,4,2,4,8
20,2018,-4,-2,1,1,1,2,3,2,7
20,2018,-4,2,1,1,1,2,2,2,9
20,2018,-4,2,1,2,2,2,3,2,10
20,2018,-4,4,2,3,4,4,2,4,10
20,2018,-4,2,2,2,2,3,3,3,7
20,2018,-4,2,1,1,1,2,2,2,8
20,2018,-4,3,2,2,2,2,2,2,8
20,2018,-4,2,2,3,3,3,3,3,8
20,2018,-4,3,2,2,2,2,2,2,8
20,2018,-4,3,2,2,3,3,2,2,8
20,2018,-4,3,2,2,3,4,2,4,7
20,2018,-4,2,1,2,2,3,2,2,10
20,2018,-4,1,1,1,1,1,1,1,10
20,2018,-4,3,2,2,2,2,2,2,8
20,2018,-4,2,-2,2,2,2,2,2,9
20,2018,-4,3,2,2,2,2,2,2,9
20,2018,-4,3,3,3,3,3,3,4,9
20,2018,-4,2,2,2,3,3,3,3,10
20,2018,-4,3,2,3,3,3,-2,-2,7
20,2018,-4,-2,2,4,2,2,3,3,9
20,2018,-4,3,2,2,2,2,3,2,10
20,2018,-4,2,2,2,2,3,3,3,10
20,2018,-4,3,2,2,2,3,2,2,10
20,2018,-4,3,2,3,3,4,3,3,10
20,2018,-4,4,3,3,3,4,3,4,10
20,2018,-4,3,2,2,2,2,1,2,10
20,2018,-4,3,2,3,3,3,2,3,9
20,2018,-4,3,3,3,3,3,3,3,10
20,2018,-4,3,2,4,3,4,2,3,10
20,2018,-4,3,2,2,2,3,2,2,9
20,2018,-4,3,2,3,2,3,2,2,10
20,2018,-4,3,4,3,3,3,3,2,9
20,2018,-4,2,2,2,2,2,2,1,9
20,2018,-4,4,2,3,3,4,3,4,8
20,2018,-4,2,2,4,4,4,2,4,9
20,2018,-4,2,3,2,2,3,2,2,10
20,2018,-4,4,3,3,4,3,2,4,7
20,2018,-4,1,3,4,3,3,3,3,10
20,2018,-4,3,1,1,3,4,2,1,10
20,2018,-4,4,4,4,4,4,4,4,7
20,2018,-4,3,3,4,3,4,3,4,9
20,2018,-4,2,2,3,2,4,3,4,7
20,2018,-4,2,2,2,4,4,3,4,8
20,2018,-4,2,2,1,3,3,2,3,10
20,2018,-4,3,2,2,3,3,2,3,6
20,2018,-4,2,3,3,3,3,3,3,8
20,2018,-4,4,4,4,4,4,4,4,9
20,2018,-4,3,2,2,3,3,3,3,6
20,2018,-4,2,2,2,3,3,2,3,8
20,2018,-4,2,1,2,2,2,2,2,10
20,2018,-4,2,1,2,2,4,2,4,5
20,2018,-4,3,2,2,3,3,2,3,4
20,2018,-4,2,2,2,2,3,2,3,7
20,2018,-4,3,2,3,3,3,2,2,10
20,2018,-4,3,3,3,3,3,3,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,3,3,3,3,2,10
20,2018,-4,1,1,1,1,1,1,1,8
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,3,3,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,3,2,3,3,3,2,2,10
20,2018,-4,3,2,3,3,3,3,3,10
20,2018,-4,2,2,3,3,3,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,3,2,3,3,3,2,2,10
20,2018,-4,3,1,1,1,3,3,3,9
20,2018,-4,3,2,4,4,4,2,4,5
20,2018,-4,3,1,1,2,4,2,2,10
20,2018,-4,3,2,1,1,2,2,1,10
20,2018,-4,4,2,2,3,3,2,2,10
20,2018,-4,4,2,1,4,4,4,2,8
20,2018,-4,3,2,3,2,3,2,3,8
20,2018,-4,4,2,4,4,3,4,2,10
20,2018,-4,2,1,1,2,3,1,3,10
20,2018,-4,3,1,1,3,1,1,2,10
20,2018,-4,3,2,2,3,3,2,4,10
20,2018,-4,3,2,2,2,2,2,1,10
20,2018,-4,3,3,2,2,3,2,3,9
20,2018,-4,3,1,2,2,3,4,2,8
20,2018,-4,2,1,1,3,-2,3,1,10
20,2018,-4,3,1,1,1,2,1,1,10
20,2018,-4,3,3,3,4,4,4,3,9
20,2018,-4,3,2,2,2,4,2,3,10
20,2018,-4,3,3,2,2,3,3,3,8
20,2018,-4,3,2,3,3,3,2,3,8
20,2018,-4,3,2,2,4,3,2,3,10
20,2018,-4,2,1,1,1,2,2,3,10
20,2018,-4,2,1,2,2,2,2,2,9
20,2018,-4,3,2,2,3,3,4,2,8
20,2018,-4,3,1,2,2,3,4,2,8
20,2018,-4,2,2,3,2,3,2,3,9
20,2018,-4,4,2,3,3,4,2,3,5
20,2018,-4,3,2,2,4,4,4,4,10
20,2018,-4,1,2,2,2,3,3,3,10
20,2018,-4,3,2,4,4,4,3,4,10
20,2018,-4,4,1,1,1,1,1,1,8
20,2018,-4,4,2,3,2,4,3,2,10
20,2018,-4,3,1,2,1,1,3,1,5
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,4,4,3,3,4,3,2,10
20,2018,-4,3,2,3,3,3,3,3,10
20,2018,-4,3,2,3,3,4,3,3,9
20,2018,-4,4,2,2,2,4,3,4,6
20,2018,-4,3,4,4,4,4,3,3,8
20,2018,-4,4,2,2,3,3,3,4,10
20,2018,-4,4,2,2,4,4,4,4,6
20,2018,-4,4,1,3,2,4,2,4,10
20,2018,-4,3,2,2,2,4,2,2,10
20,2018,-4,4,2,4,4,4,4,4,9
20,2018,-4,4,3,3,3,4,2,3,10
20,2018,-4,3,2,2,3,3,2,2,10
20,2018,-4,2,2,2,3,3,3,2,10
20,2018,-4,3,1,1,1,2,2,1,10
20,2018,-4,3,2,2,2,3,2,1,10
20,2018,-4,3,2,3,3,3,3,1,10
20,2018,-4,2,1,1,1,3,2,3,10
20,2018,-4,3,2,2,2,3,2,2,10
20,2018,-4,3,2,2,2,2,3,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,4,2,2,2,4,3,4,10
20,2018,-4,4,1,2,3,4,3,2,8
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,3,2,2,2,3,2,2,10
20,2018,-4,4,4,4,4,4,3,1,10
20,2018,-4,2,2,2,2,2,2,2,8
20,2018,-4,4,2,2,3,3,2,2,10
20,2018,-4,4,2,2,3,3,2,2,9
20,2018,-4,3,2,2,2,3,1,2,10
20,2018,-4,3,2,2,2,3,2,2,10
20,2018,-4,2,2,2,3,3,2,2,10
20,2018,-4,3,2,1,2,2,2,2,10
20,2018,-4,3,4,4,4,4,4,4,10
20,2018,-4,1,1,1,1,3,2,2,5
20,2018,-4,3,2,2,3,3,2,2,7
20,2018,-4,3,1,3,4,4,1,4,10
20,2018,-4,4,3,4,4,4,4,2,10
20,2018,-4,2,2,1,1,4,2,1,10
20,2018,-4,3,3,3,3,3,3,3,5
20,2018,-4,3,3,3,3,3,3,3,3
20,2018,-4,2,2,2,3,3,2,4,8
20,2018,-4,3,2,3,3,3,2,3,10
20,2018,-4,3,2,2,4,4,2,2,8
20,2018,-4,3,2,3,3,4,3,3,5
20,2018,-4,2,2,4,2,3,2,2,10
20,2018,-4,4,4,4,4,4,2,4,10
20,2018,-4,3,2,2,3,3,2,2,10
20,2018,-4,4,3,2,2,4,1,2,10
20,2018,-4,3,2,2,3,3,3,3,7
20,2018,-4,4,3,4,4,4,3,4,10
20,2018,-4,3,1,1,3,3,3,4,8
20,2018,-4,3,2,3,3,3,3,3,10
20,2018,-4,4,2,3,4,4,2,4,10
20,2018,-4,3,2,4,3,3,2,3,10
20,2018,-4,3,2,3,3,3,4,2,10
20,2018,-4,3,2,3,3,4,3,3,7
20,2018,-4,3,3,3,3,3,2,2,9
20,2018,-4,3,3,3,2,2,2,3,8
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,2,2,3,3,3,2,3,10
20,2018,-4,4,2,2,2,3,2,3,9
20,2018,-4,3,2,2,3,4,2,3,8
20,2018,-4,2,3,3,3,3,3,3,5
20,2018,-4,3,2,3,4,3,3,3,8
20,2018,-4,4,3,3,3,3,2,4,9
20,2018,-4,4,2,2,2,3,1,1,8
20,2018,-4,3,2,3,2,4,2,2,10
20,2018,-4,3,1,3,3,4,2,1,10
20,2018,-4,4,2,3,2,3,3,-2,8
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,3,2,3,10
20,2018,-4,4,3,4,4,4,2,4,5
20,2018,-4,4,2,2,4,4,2,4,10
20,2018,-4,3,3,3,3,3,3,2,10
20,2018,-4,2,2,2,3,4,2,3,10
20,2018,-4,3,1,2,3,4,2,2,10
20,2018,-4,3,1,2,2,-2,2,3,9
20,2018,-4,2,1,3,2,2,3,2,8
20,2018,-4,2,2,2,2,4,2,-2,10
20,2018,-4,3,3,4,4,4,2,3,10
20,2018,-4,3,2,3,2,3,2,2,9
20,2018,-4,3,2,3,3,4,4,2,10
20,2018,-4,3,2,3,3,3,3,3,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,4,2,3,6
20,2018,-4,3,2,2,2,3,3,2,10
20,2018,-4,4,2,2,4,4,3,3,8
20,2018,-4,2,2,2,2,3,2,2,10
20,2018,-4,3,2,2,3,3,2,3,9
20,2018,-4,3,2,3,3,3,3,3,9
20,2018,-4,3,2,3,3,3,2,3,10
20,2018,-4,3,2,2,3,3,3,3,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,4,4,4,3,4,4,3,10
20,2018,-4,2,2,2,2,3,2,3,10
20,2018,-4,2,2,2,2,2,2,3,9
20,2018,-4,2,2,2,2,2,2,3,10
20,2018,-4,2,2,2,2,3,2,3,10
20,2018,-4,3,3,2,2,2,2,2,10
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,2,3,3,10
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,2,2,3,3,3,2,3,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,3,2,2,9
20,2018,-4,3,2,2,3,4,2,3,10
20,2018,-4,2,2,2,2,3,2,2,10
20,2018,-4,3,2,2,2,3,2,3,10
20,2018,-4,2,3,2,2,2,2,2,10
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,3,2,2,2,4,2,2,9
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,3,2,2,10
20,2018,-4,3,2,4,4,4,4,4,10
20,2018,-4,4,2,2,2,2,2,2,10
20,2018,-4,3,2,2,2,2,2,3,10
20,2018,-4,3,2,4,4,4,4,4,7
20,2018,-4,1,1,1,1,1,1,2,5
20,2018,-4,3,2,2,2,3,2,2,9
20,2018,-4,3,2,2,2,3,2,2,9
20,2018,-4,3,2,2,2,3,3,2,10
20,2018,-4,4,2,3,3,3,2,2,10
20,2018,-4,4,2,2,2,3,2,3,8
20,2018,-4,4,3,3,3,3,3,2,9
20,2018,-4,4,3,4,3,3,3,2,9
20,2018,-4,4,2,3,3,4,3,3,8
20,2018,-4,3,2,1,4,4,3,1,9
20,2018,-4,3,2,2,4,4,4,4,8
20,2018,-4,4,2,2,3,3,3,2,9
20,2018,-4,3,3,4,4,4,3,4,10
20,2018,-4,4,2,2,3,3,3,2,10
20,2018,-4,4,2,2,3,4,2,3,5
20,2018,-4,3,2,2,2,3,2,1,10
20,2018,-4,4,2,3,4,4,2,2,9
20,2018,-4,4,2,3,3,3,3,3,9
20,2018,-4,3,2,3,3,3,2,2,10
20,2018,-4,3,3,3,3,3,2,3,5
20,2018,-4,3,1,2,2,3,3,3,10
20,2018,-4,2,2,2,2,3,3,2,10
20,2018,-4,2,1,2,2,2,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,3,1,2,2,3,2,3,9
20,2018,-4,3,1,2,3,3,3,3,10
20,2018,-4,4,2,-2,4,4,4,4,10
20,2018,-4,2,2,3,3,3,3,3,10
20,2018,-4,4,4,4,4,4,2,4,10
20,2018,-4,2,2,2,2,3,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,3,3,3,10
20,2018,-4,3,2,3,3,3,2,2,9
20,2018,-4,4,2,2,3,3,3,3,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,2,4,3,3,10
20,2018,-4,2,2,-2,2,-2,2,2,10
20,2018,-4,2,3,2,3,3,3,3,10
20,2018,-4,2,2,2,3,3,3,2,10
20,2018,-4,4,2,2,3,3,3,3,10
20,2018,-4,3,1,3,3,-2,2,-2,10
20,2018,-4,3,2,4,4,4,3,3,-2
20,2018,-4,1,1,1,1,4,1,1,10
20,2018,-4,1,1,1,1,1,1,1,10
20,2018,-4,3,2,3,3,4,3,2,10
20,2018,-4,3,1,1,1,1,1,1,10
20,2018,-4,3,2,3,3,4,3,4,10
20,2018,-4,3,2,2,3,3,2,2,10
20,2018,-4,3,1,1,2,2,2,2,10
20,2018,-4,3,3,3,3,3,3,-2,10
20,2018,-4,3,1,1,4,4,3,1,10
20,2018,-4,3,4,3,3,3,3,3,10
20,2018,-4,3,2,1,4,3,1,2,10
20,2018,-4,3,2,2,2,2,2,2,8
20,2018,-4,2,2,2,2,3,2,2,9
20,2018,-4,4,2,4,3,4,3,3,10
20,2018,-4,4,2,2,3,3,4,4,9
20,2018,-4,2,2,2,2,2,2,2,9
20,2018,-4,3,3,3,3,3,2,3,7
20,2018,-4,2,2,2,2,4,4,4,10
20,2018,-4,4,2,4,3,4,4,4,10
20,2018,-4,3,2,3,2,3,2,2,10
20,2018,-4,2,2,2,2,3,3,2,10
20,2018,-4,3,4,4,3,3,3,3,10
20,2018,-4,2,3,1,2,3,4,2,10
20,2018,-4,3,2,2,2,3,2,3,9
20,2018,-4,3,2,2,2,2,2,2,9
20,2018,-4,4,2,2,2,2,2,2,9
20,2018,-4,2,3,3,3,3,3,2,8
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,2,1,3,3,4,3,3,9
20,2018,-4,2,2,2,2,2,2,3,9
20,2018,-4,2,3,3,3,4,4,3,9
20,2018,-4,2,2,3,2,2,2,3,10
20,2018,-4,4,2,2,3,3,3,3,10
20,2018,-4,3,1,3,3,2,1,2,10
20,2018,-4,4,3,3,3,3,3,2,10
20,2018,-4,3,2,2,3,4,3,2,10
20,2018,-4,3,3,3,3,3,3,2,9
20,2018,-4,4,2,2,4,4,3,4,10
20,2018,-4,3,2,3,3,3,2,4,8
20,2018,-4,2,2,1,2,2,2,1,10
20,2018,-4,2,2,3,2,3,3,2,10
20,2018,-4,4,4,4,4,4,2,4,10
20,2018,-4,3,2,3,3,3,3,2,10
20,2018,-4,3,2,2,2,4,3,3,10
20,2018,-4,2,2,4,2,4,4,3,8
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,4,2,2,2,4,2,4,10
20,2018,-4,2,2,2,1,2,2,2,10
20,2018,-4,2,2,2,2,3,3,3,10
20,2018,-4,2,2,2,2,3,2,2,10
20,2018,-4,3,2,2,2,3,2,3,10
20,2018,-4,3,2,2,2,3,2,3,10
20,2018,-4,2,2,2,2,2,2,2,8
20,2018,-4,3,2,2,3,3,3,3,8
20,2018,-4,3,2,2,2,3,3,3,10
20,2018,-4,3,2,2,2,3,3,2,10
20,2018,-4,2,1,2,2,2,2,2,10
20,2018,-4,1,1,1,1,2,2,2,10
20,2018,-4,1,2,2,2,2,2,2,8
20,2018,-4,4,2,3,4,4,2,4,9
20,2018,-4,4,2,3,3,3,3,1,10
20,2018,-4,4,4,4,4,4,3,4,6
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,2,2,2,1,2,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,2,2,2,3,2,2,2,10
20,2018,-4,3,2,3,3,3,2,3,9
20,2018,-4,2,2,2,2,2,2,2,8
20,2018,-4,2,2,3,2,3,3,2,10
20,2018,-4,3,2,2,2,3,2,1,10
20,2018,-4,4,3,2,3,4,2,2,10
20,2018,-4,4,2,2,2,3,3,2,10
20,2018,-4,2,2,2,2,2,2,3,9
20,2018,-4,2,2,2,2,3,2,2,10
20,2018,-4,3,4,4,4,4,4,3,5
20,2018,-4,4,4,4,4,4,4,2,10
20,2018,-4,3,2,2,2,2,2,2,5
20,2018,-4,3,2,3,3,3,3,3,10
20,2018,-4,2,2,3,3,3,2,2,10
20,2018,-4,2,3,2,2,4,3,3,9
20,2018,-4,3,2,3,2,4,3,2,9
20,2018,-4,3,3,3,3,3,3,3,9
20,2018,-4,2,3,3,3,3,3,3,7
20,2018,-4,2,3,2,2,4,3,3,9
20,2018,-4,2,2,2,3,3,2,2,10
20,2018,-4,4,4,4,4,4,4,4,10
20,2018,-4,2,2,2,2,3,3,3,8
20,2018,-4,2,2,2,2,4,3,2,10
20,2018,-4,2,3,3,3,3,3,3,10
20,2018,-4,3,3,3,3,3,3,3,8
20,2018,-4,2,2,2,3,3,3,2,9
20,2018,-4,2,2,2,2,3,2,2,8
20,2018,-4,2,3,2,2,3,3,2,7
20,2018,-4,3,2,2,2,2,2,2,10
20,2018,-4,3,2,4,2,2,3,2,10
20,2018,-4,4,2,3,3,3,3,3,10
20,2018,-4,4,2,3,3,4,3,2,10
20,2018,-4,2,2,2,2,2,2,1,10
20,2018,-4,4,2,4,3,3,2,3,10
20,2018,-4,4,4,4,4,4,4,4,10
20,2018,-4,3,3,3,4,4,4,4,8
20,2018,-4,3,2,2,3,4,3,3,10
20,2018,-4,3,2,2,3,3,3,2,10
20,2018,-4,3,2,2,1,1,2,4,8
20,2018,-4,3,1,1,3,3,2,2,5
20,2018,-4,3,2,2,3,3,3,3,10
20,2018,-4,3,2,2,2,3,2,2,10
20,2018,-4,2,2,2,2,2,2,2,10
20,2018,-4,4,3,4,3,4,2,2,10
20,2018,-4,4,4,4,4,4,4,4,8
32,2017,4,4,1,4,4,4,4,1,10
32,2017,4,4,4,4,3,3,3,3,10
32,2017,1,3,3,4,3,4,4,4,10
32,2017,3,3,1,3,4,4,2,3,10
32,2017,2,3,2,3,2,3,4,3,10
32,2017,3,4,4,3,1,4,3,3,10
32,2017,4,2,4,2,4,4,4,2,10
32,2017,4,4,4,4,4,4,4,3,9
32,2017,1,4,1,1,1,4,4,4,10
32,2017,2,4,3,3,2,3,2,3,10
32,2017,4,3,3,4,3,3,4,3,8
32,2017,4,3,3,2,3,4,3,2,6
32,2017,4,2,4,4,3,3,3,3,4
32,2017,3,2,3,3,2,3,2,3,4
32,2017,2,3,3,4,2,3,3,3,7
32,2017,3,2,3,3,4,3,4,3,10
32,2017,3,3,3,2,2,3,3,2,10
32,2017,2,2,3,2,3,3,3,3,10
32,2017,1,3,1,3,2,3,3,2,7
32,2017,2,3,2,3,3,3,3,2,5
32,2017,3,2,3,2,2,3,3,-1,10
32,2017,3,3,3,3,4,4,4,3,10
32,2017,2,4,3,4,3,4,4,4,10
32,2017,2,3,3,2,3,3,3,4,8
32,2017,3,3,3,4,4,4,4,4,9
32,2017,3,3,3,2,3,3,2,4,10
32,2017,2,2,2,2,3,3,3,2,7
32,2017,1,3,2,2,1,2,3,3,10
32,2017,2,1,4,3,2,3,2,3,7
32,2017,1,3,2,1,2,2,3,2,9
32,2017,4,4,4,4,3,4,4,4,10
32,2017,4,4,4,4,4,4,4,4,10
32,2017,3,3,3,3,2,1,2,2,10
32,2017,3,3,3,4,3,3,3,4,10
32,2017,2,4,3,3,4,4,3,3,7
32,2017,3,4,3,3,4,3,3,3,10
32,2017,3,3,3,3,3,3,3,3,10
32,2017,1,3,3,3,3,3,3,3,10
32,2017,3,3,2,4,3,4,4,4,10
32,2017,4,4,4,3,4,3,4,3,7
32,2017,3,4,4,4,2,4,4,3,10
32,2017,2,1,1,2,2,4,3,3,8
32,2017,4,2,2,3,2,4,4,4,8
32,2017,4,2,2,2,3,4,4,-1,8
32,2017,3,2,2,2,2,3,3,3,9
32,2017,3,3,2,3,4,4,3,4,8
32,2017,2,1,2,4,4,3,3,4,10
32,2017,2,2,2,2,2,3,3,2,9
32,2017,2,3,3,2,2,2,2,2,6
32,2017,2,1,3,2,1,2,2,2,7
32,2017,4,4,4,4,4,4,4,4,-2
32,2017,3,2,3,2,3,2,3,3,10
32,2017,2,2,3,3,3,3,2,2,10
32,2017,3,3,4,4,4,4,4,3,6
32,2017,4,4,4,3,4,4,4,4,9
32,2017,2,4,2,2,3,1,2,1,9
32,2017,1,3,1,2,1,3,2,3,8
32,2017,3,2,2,-1,3,3,3,-1,7
32,2017,2,3,3,3,2,3,3,2,10
32,2017,4,2,3,4,2,3,3,2,10
32,2017,3,2,2,3,2,4,2,3,7
32,2017,3,3,2,2,2,4,3,3,10
32,2017,2,3,2,2,2,3,3,2,10
32,2017,3,2,3,3,3,3,3,2,7
32,2017,2,4,3,4,3,3,4,2,8
32,2017,2,3,3,2,2,-1,-1,2,6
32,2017,2,3,3,3,2,3,3,2,1
32,2017,4,4,4,3,3,-1,-1,4,10
32,2017,2,2,4,4,2,3,2,4,10
32,2017,-1,4,4,4,4,3,4,-1,10
32,2017,4,4,4,3,4,3,3,3,9
32,2017,3,2,3,2,3,3,-1,1,10
32,2017,3,2,3,3,3,3,3,1,8
32,2017,3,4,3,3,3,3,3,2,10
32,2017,2,2,3,4,2,2,4,1,9
32,2017,3,3,4,4,2,3,4,3,10
32,2017,1,1,3,3,2,3,3,2,8
32,2017,4,3,4,4,1,2,3,1,10
32,2017,3,3,3,3,3,3,3,3,10
32,2017,4,2,4,4,1,3,4,2,9
32,2017,3,3,3,2,3,-1,3,3,10
32,2017,4,-1,3,-1,4,-1,2,-1,10
32,2017,3,2,2,2,2,2,3,2,10
32,2017,4,2,3,3,4,-1,2,2,10
32,2017,4,3,3,3,4,3,3,2,10
32,2017,3,3,3,3,2,3,3,2,8
32,2017,3,3,3,3,2,3,2,1,8
32,2017,3,3,3,3,2,3,3,-1,8
32,2017,3,3,3,2,3,3,3,2,8
32,2017,3,3,2,1,3,3,4,2,9
32,2017,3,2,4,4,2,3,3,4,9
32,2017,4,2,4,3,1,3,4,2,9
32,2017,3,2,3,2,3,3,3,2,9
32,2017,3,2,2,2,2,3,3,4,9
32,2017,3,2,3,3,4,3,4,3,9
32,2017,3,3,3,3,3,4,3,4,9
32,2017,2,3,3,3,1,3,4,3,10
32,2017,4,3,3,3,1,3,3,3,10
32,2017,3,3,3,3,2,3,3,3,10
32,2017,3,2,3,3,1,3,3,3,10
32,2017,4,4,4,4,4,4,4,4,10
32,2017,2,-1,2,2,2,2,2,2,10
32,2017,3,3,-1,2,4,-1,2,2,10
32,2017,2,-1,2,2,2,2,2,-1,10
32,2017,2,2,2,2,2,2,2,1,10
32,2017,-1,-1,2,2,-1,-1,-1,2,10
32,2017,-1,3,2,2,2,-1,-1,2,10
32,2017,2,3,-1,2,2,-1,2,2,8
32,2017,3,-1,2,2,2,-1,2,2,10
32,2017,3,2,-1,2,2,-1,-1,2,10
32,2017,3,3,3,3,3,3,2,1,10
32,2017,3,3,4,4,4,2,2,1,10
32,2017,2,2,3,3,3,2,2,1,10
32,2017,4,4,4,4,4,2,3,1,10
32,2017,3,2,4,2,3,3,2,1,10
32,2017,4,4,4,4,4,4,3,3,10
32,2017,3,3,3,3,4,2,3,2,10
32,2017,4,3,3,3,3,3,3,3,8
32,2017,-1,3,-1,3,3,3,3,3,9
32,2017,3,3,3,3,3,3,3,3,10
32,2017,3,3,3,3,2,3,3,4,8
32,2017,3,3,3,3,2,3,3,2,8
32,2017,3,3,3,3,2,3,3,4,8
32,2017,3,3,3,3,2,3,3,3,8
32,2017,3,3,3,3,2,3,3,4,8
32,2017,3,3,3,3,2,3,3,3,9
32,2017,3,3,4,3,2,4,3,2,9
32,2017,3,3,3,3,2,3,3,2,10
32,2017,4,3,4,4,4,3,4,2,9
32,2017,3,3,3,3,2,3,3,2,9
32,2017,2,3,3,3,3,3,3,3,10
32,2017,4,4,4,4,4,4,4,3,10
32,2017,3,3,3,3,3,3,3,2,10
32,2017,4,3,2,4,1,4,3,2,10
32,2017,3,3,3,4,4,3,3,3,10
32,2017,4,4,3,3,4,2,2,1,10
32,2017,4,2,4,4,3,3,3,3,10
32,2017,4,3,3,3,3,3,3,3,10
32,2017,4,2,4,4,2,4,3,3,10
32,2017,4,4,4,4,3,4,4,3,10
32,2017,3,2,2,1,3,3,3,1,10
32,2017,3,2,4,3,3,3,3,1,8
32,2017,4,3,3,3,3,3,3,1,10
32,2017,3,4,4,3,4,3,3,2,10
32,2017,4,2,3,4,4,2,3,1,10
32,2017,2,3,3,2,1,2,2,2,10
32,2017,4,3,4,3,4,2,3,2,10
32,2017,4,2,3,4,2,3,2,1,10
32,2017,2,2,4,3,2,3,3,1,10
32,2017,4,3,3,3,2,2,2,1,10
32,2017,4,3,-1,2,4,-1,-1,2,10
32,2017,3,3,3,2,-1,-1,-1,2,10
32,2017,4,4,-1,2,4,4,-1,2,10
32,2017,4,-1,3,2,4,-1,-1,-1,10
32,2017,4,4,3,-1,4,-1,-1,-1,9
32,2017,4,3,3,2,4,2,3,1,10
